EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.667401,-0.352531,1.56631,-0.666883,-0.353004,1.57131,-0.00343165,0.0163193,0.00536872,1.21303,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667285,-0.35264,1.56734,-0.666821,-0.353076,1.57149,-0.00333768,0.0161801,0.0064745,1.21303,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667182,-0.352743,1.56821,-0.666774,-0.353157,1.57165,-0.00323554,0.0160766,0.00733538,1.21303,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667092,-0.35284,1.56893,-0.66673,-0.353225,1.57181,-0.00314502,0.0159802,0.0080573,1.21303,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667327,-0.352676,1.569,-0.668267,-0.352023,1.56929,-0.00338353,0.0161204,0.00817067,1.32766,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667517,-0.352538,1.56905,-0.668277,-0.351983,1.56923,-0.00357985,0.0162371,0.00823657,1.33471,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667668,-0.352418,1.56908,-0.668274,-0.351939,1.56923,-0.00373132,0.0163568,0.00827265,1.34175,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667795,-0.352313,1.5691,-0.668302,-0.351891,1.56919,-0.00385808,0.0164623,0.00829373,1.32766,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667896,-0.352224,1.56911,-0.6683,-0.351872,1.56913,-0.00395841,0.0165403,0.00831816,1.33471,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667977,-0.352149,1.56911,-0.668303,-0.351845,1.5691,-0.00403973,0.0166162,0.00831578,1.33874,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667982,-0.352008,1.57468,-0.668,-0.351447,1.59696,-0.00404629,0.0167485,0.0138967,0.657249,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667943,-0.351989,1.57928,-0.667786,-0.35191,1.59768,-0.00400717,0.0167682,0.0184973,0.659805,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667868,-0.352053,1.58309,-0.667569,-0.352309,1.59836,-0.00393234,0.016704,0.022314,0.676696,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667782,-0.352167,1.58626,-0.66744,-0.352627,1.59893,-0.00380525,0.0166144,0.0254503,0.6649,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667682,-0.352311,1.58886,-0.667282,-0.352885,1.59927,-0.00370529,0.0164708,0.0280531,0.682905,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667303,-0.351942,1.58491,-0.665785,-0.350468,1.56909,-0.00332592,0.0168393,0.0240982,0.74077,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667061,-0.351589,1.58167,-0.666094,-0.350177,1.56871,-0.00308562,0.0172086,0.0208292,0.736137,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666914,-0.351253,1.57902,-0.666325,-0.349909,1.56841,-0.00293845,0.0175447,0.0181776,0.749317,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666838,-0.350942,1.57682,-0.666536,-0.349698,1.56803,-0.00283578,0.0178587,0.0159796,0.721306,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666797,-0.350663,1.575,-0.666634,-0.349548,1.56771,-0.00279493,0.0181375,0.0141568,0.713603,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666769,-0.3504,1.57352,-0.666657,-0.349345,1.56763,-0.00276689,0.0184011,0.0126828,0.700404,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667025,-0.350704,1.57278,-0.668046,-0.351922,1.56983,-0.0029942,0.0180977,0.0119448,0.939254,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667226,-0.350945,1.57219,-0.668033,-0.351906,1.56981,-0.00319595,0.0178574,0.0113502,0.942073,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667387,-0.351137,1.57171,-0.668031,-0.351908,1.56981,-0.0034291,0.0174011,0.00729444,0.942073,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667518,-0.351291,1.57133,-0.66804,-0.351904,1.56981,-0.00355969,0.0172477,0.00691335,0.942073,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667622,-0.351413,1.57103,-0.668039,-0.351904,1.56982,-0.00384991,0.0172568,0.00841021,0.942073,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66745,-0.352136,1.57144,-0.666761,-0.355028,1.5731,-0.00367762,0.0165339,0.00882396,1.1685,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667297,-0.352732,1.57183,-0.666688,-0.355114,1.5734,-0.00352521,0.0159383,0.00921477,1.17559,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
