EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
0.263704,-0.329233,0.0643003,0.267782,-0.328907,0.0647992,-0.0147275,-0.0111967,0.00149028,1.43341,0.0002,-1.93856e-10,-2.69275e-08,-1.93856e-10,0.000200007,8.89578e-07,-2.69275e-08,8.89578e-07,0.000199997,0
0.266452,-0.32906,0.064084,0.267783,-0.328889,0.0647705,-0.0119787,-0.011024,0.00127391,1.42967,0.0002,-2.41251e-10,-3.36174e-08,-2.41251e-10,0.000200007,8.78613e-07,-3.36174e-08,8.78613e-07,0.000199997,0
0.268677,-0.328994,0.0640226,0.267784,-0.328934,0.064812,-0.00975394,-0.0109574,0.00121259,1.43716,0.0002,-2.20209e-10,-2.78999e-08,-2.20209e-10,0.000200007,8.75645e-07,-2.78999e-08,8.75645e-07,0.000199997,0
0.270433,-0.328877,0.0642778,0.26779,-0.328927,0.0647803,-0.0142591,-0.0111609,0.0019477,1.4409,0.0002,-2.58601e-10,-3.43139e-08,-2.58601e-10,0.000200007,8.69692e-07,-3.43139e-08,8.69692e-07,0.000199997,0
0.271861,-0.328839,0.0645857,0.267781,-0.328892,0.0647821,-0.0128311,-0.0111228,0.00225568,1.42967,0.0002,-2.33105e-10,-2.85685e-08,-2.33105e-10,0.000200007,8.69931e-07,-2.85685e-08,8.69931e-07,0.000199997,0
0.273044,-0.32877,0.0646268,0.267784,-0.328927,0.0647909,-0.018045,-0.0109567,0.00654855,1.43716,0.0002,-2.5451e-10,-3.21387e-08,-2.5451e-10,0.000200007,8.76437e-07,-3.21387e-08,8.76437e-07,0.000199997,0
0.276531,-0.329298,0.0652127,0.280463,-0.331439,0.0686037,-0.0145575,-0.0114851,0.00713443,1.51346,0.0002,-1.92893e-10,-2.07689e-08,-1.92893e-10,0.000200007,8.81479e-07,-2.07689e-08,8.81479e-07,0.000199997,0
0.279322,-0.329679,0.0656775,0.280482,-0.331442,0.0685816,-0.0117666,-0.0118653,0.00759921,1.52068,0.0002,-1.8367e-10,-2.04723e-08,-1.8367e-10,0.000200007,8.84264e-07,-2.04723e-08,8.84264e-07,0.000199997,0
0.281616,-0.329984,0.0663388,0.280477,-0.331576,0.0684753,-0.016125,-0.0123865,0.0101549,1.55413,0.0002,-2.04405e-10,-2.4623e-08,-2.04405e-10,0.000200007,8.96004e-07,-2.4623e-08,8.96004e-07,0.000199997,0
0.283402,-0.330191,0.0666753,0.280445,-0.331383,0.0685451,-0.0143386,-0.0125939,0.0104914,1.50301,0.0002,-2.18885e-10,-2.69619e-08,-2.18885e-10,0.000200007,8.96721e-07,-2.69619e-08,8.96721e-07,0.000199997,0
0.284789,-0.330358,0.0665357,0.280445,-0.331374,0.0685701,-0.0192204,-0.0134585,0.00627357,1.49745,0.0002,-2.26045e-10,-2.79512e-08,-2.26045e-10,0.000200007,8.9039e-07,-2.79512e-08,8.9039e-07,0.000199997,0
0.288318,-0.329844,0.0664345,0.292335,-0.328144,0.0665382,-0.0156906,-0.012945,0.00617231,1.28308,0.0002,-2.35915e-10,-2.91556e-08,-2.35915e-10,0.000200007,8.93126e-07,-2.91556e-08,8.93126e-07,0.000199997,0
0.291056,-0.329396,0.0667714,0.292342,-0.328141,0.0665596,-0.0129531,-0.0124973,0.0065092,1.28368,0.0002,-2.75432e-10,-3.59435e-08,-2.75432e-10,0.000200007,8.80835e-07,-3.59435e-08,8.80835e-07,0.000199997,0
0.293268,-0.329014,0.0669358,0.292354,-0.328137,0.0665532,-0.016692,-0.0127567,0.0102923,1.28368,0.0002,-3.27809e-10,-4.39755e-08,-3.27809e-10,0.000200007,8.76133e-07,-4.39755e-08,8.76133e-07,0.000199997,0
0.295105,-0.328768,0.0669666,0.292351,-0.328138,0.0665682,-0.0148549,-0.0125104,0.0103231,1.28368,0.0002,-3.16377e-10,-3.96241e-08,-3.16377e-10,0.000200007,8.83994e-07,-3.96241e-08,8.83994e-07,0.000199997,0
0.296619,-0.328565,0.0667854,0.292359,-0.328126,0.0665746,-0.0133412,-0.0123078,0.0101419,1.28368,0.0002,-3.09205e-10,-3.72201e-08,-3.09205e-10,0.000200007,8.95819e-07,-3.72201e-08,8.95819e-07,0.000199997,0
0.300397,-0.328442,0.0666786,0.305291,-0.328202,0.0662511,-0.0165024,-0.012042,0.00586333,1.11332,0.0002,-2.80489e-10,-3.20415e-08,-2.80489e-10,0.000200008,9.00219e-07,-3.20415e-08,9.00219e-07,0.000199997,0
0.303415,-0.328297,0.0661799,0.305286,-0.328185,0.0662549,-0.0134841,-0.011897,0.0053646,1.11381,0.0002,-2.96392e-10,-3.5315e-08,-2.96392e-10,0.000200008,9.0259e-07,-3.5315e-08,9.0259e-07,0.000199997,0
0.305897,-0.328148,0.066115,0.305315,-0.328145,0.0663731,-0.0176533,-0.0120384,0.0101613,1.11381,0.0002,-3.36298e-10,-4.14436e-08,-3.36298e-10,0.000200008,9.14072e-07,-4.14436e-08,9.14072e-07,0.000199997,0
0.307776,-0.327969,0.0659612,0.305328,-0.328128,0.0663812,-0.015775,-0.0118593,0.0100075,1.11381,0.0002,-4.16472e-10,-5.43687e-08,-4.16472e-10,0.000200008,9.03772e-07,-5.43687e-08,9.03772e-07,0.000199997,0
0.309243,-0.327957,0.0658448,0.305319,-0.328133,0.0664144,-0.0179916,-0.0120271,0.00795359,1.11752,0.0002,-3.53737e-10,-4.17688e-08,-3.53737e-10,0.000200007,8.91734e-07,-4.17688e-08,8.91734e-07,0.000199997,0
0.310395,-0.327883,0.0660584,0.305339,-0.328118,0.0663949,-0.0168395,-0.0119526,0.00816713,1.11381,0.0002,-3.59869e-10,-4.37535e-08,-3.59869e-10,0.000200007,8.79958e-07,-4.37535e-08,8.79958e-07,0.000199997,0
0.314185,-0.327644,0.0666116,0.319684,-0.327232,0.0683062,-0.0186866,-0.0123346,0.00327483,1.19834,0.0002,-3.65265e-10,-4.50897e-08,-3.65265e-10,0.000200007,8.72419e-07,-4.50897e-08,8.72419e-07,0.000199997,0
0.317268,-0.327452,0.0668381,0.319725,-0.327245,0.0682615,-0.0156036,-0.0121427,0.00350138,1.18731,0.0002,-3.74648e-10,-4.64881e-08,-3.74648e-10,0.000200007,8.7438e-07,-4.64881e-08,8.7438e-07,0.000199997,0
0.319683,-0.327258,0.0670319,0.319694,-0.327238,0.0683246,-0.0131887,-0.011948,0.00369519,1.19687,0.0002,-4.16255e-10,-5.37925e-08,-4.16255e-10,0.000200007,8.68386e-07,-5.37925e-08,8.68386e-07,0.000199997,0
0.321714,-0.327182,0.0667613,0.319736,-0.327246,0.0682661,-0.0175851,-0.0119803,0.0043137,1.1852,0.0002,-3.80481e-10,-4.5687e-08,-3.80481e-10,0.000200007,8.79044e-07,-4.5687e-08,8.79044e-07,0.000199997,0
