x,y,theta,time
-0.196331843734,0.208660125732,1.540356481539,5.875000000000
-0.191259711981,0.208833843470,1.540351175556,5.900000000000
-0.186296105385,0.209015622735,1.540354813383,5.925000000000
-0.181235939264,0.209213733673,1.540362803961,5.950000000000
-0.176284253597,0.209420427680,1.540324280918,5.975000000000
-0.171236485243,0.209644332528,1.540288919086,6.000000000000
-0.166297420859,0.209876179695,1.540315158378,6.025000000000
-0.161262646317,0.210125610232,1.540300009481,6.050000000000
-0.156336367130,0.210383117199,1.540349207700,6.075000000000
-0.151314675808,0.210659489036,1.540368109945,6.100000000000
-0.146401122212,0.210944131017,1.540367936654,6.125000000000
-0.141392126679,0.211248531938,1.540404666943,6.150000000000
-0.136491179466,0.211561337113,1.540414448457,6.175000000000
-0.131495222449,0.211894974113,1.540424107195,6.200000000000
-0.126607000828,0.212236881256,1.540440386237,6.225000000000
-0.121624022722,0.212600886822,1.540411464168,6.250000000000
-0.116748824716,0.212973400950,1.540405018972,6.275000000000
-0.111779473722,0.213369488716,1.540400496546,6.300000000000
-0.106917582452,0.213774353266,1.540434365324,6.325000000000
-0.101961515844,0.214204564691,1.540447840621,6.350000000000
-0.097112588584,0.214643314481,1.540454637847,6.375000000000
-0.092170044780,0.215108871460,1.540406994073,6.400000000000
-0.087335273623,0.215584114194,1.540361133990,6.425000000000
-0.082407988608,0.216088682413,1.540334896514,6.450000000000
-0.077588930726,0.216603443027,1.540319151850,6.475000000000
-0.072678066790,0.217149525881,1.540337223648,6.500000000000
-0.067889481783,0.217703670263,1.540335075245,6.525000000000
-0.063140086830,0.218268543482,1.540365965171,6.550000000000
-0.058700080961,0.218808487058,1.540339072350,6.575000000000
-0.054521109909,0.219319924712,1.540341215307,6.600000000000
-0.050732329488,0.219789609313,1.540327442129,6.625000000000
-0.047235798091,0.220222473145,1.540307644415,6.650000000000
-0.044099465013,0.220614761114,1.540296075587,6.675000000000
-0.041216693819,0.220973670483,1.540299893963,6.700000000000
-0.038638699800,0.221298202872,1.540292374547,6.725000000000
-0.036266587675,0.221594363451,1.540280634261,6.750000000000
-0.034147832543,0.221862375736,1.540288742173,6.775000000000
-0.032193932682,0.222107708454,1.540262860342,6.800000000000
-0.030451169237,0.222330272198,1.540202391175,6.825000000000
-0.028839668259,0.222533851862,1.540224994465,6.850000000000
-0.027404716238,0.222718760371,1.540249381414,6.875000000000
-0.026073969901,0.222887963057,1.540285404049,6.900000000000
-0.024891572073,0.223042175174,1.540294401980,6.925000000000
-0.023791138083,0.223183840513,1.540262024447,6.950000000000
-0.022816071287,0.223312959075,1.540231972236,6.975000000000
-0.021905198693,0.223431169987,1.540226783590,7.000000000000
-0.021101107821,0.223539620638,1.540255880751,7.025000000000
-0.020346004516,0.223639562726,1.540295898674,7.050000000000
-0.019682032987,0.223731085658,1.540261843896,7.075000000000
-0.019054792821,0.223815426230,1.540305194492,7.100000000000
-0.018506024033,0.223892942071,1.540368292303,7.125000000000
-0.017983654514,0.223964065313,1.540375266445,7.150000000000
-0.017529053614,0.224029213190,1.540413610756,7.175000000000
-0.017092401162,0.224088892341,1.540455827583,7.200000000000
-0.016714761034,0.224144339561,1.540435378136,7.225000000000
-0.016348741949,0.224196225405,1.540384213882,7.250000000000
-0.016034793109,0.224245220423,1.540361489639,7.275000000000
-0.015727082267,0.224291235209,1.540378427655,7.300000000000
-0.015466130339,0.224334478378,1.540390231167,7.325000000000
-0.015207001008,0.224374860525,1.540427566289,7.350000000000
-0.014989223331,0.224412843585,1.540424760733,7.375000000000
-0.014768852852,0.224447935820,1.540425239160,7.400000000000
-0.014586091973,0.224480435252,1.540406333291,7.425000000000
-0.014398312196,0.224509879947,1.540437226837,7.450000000000
-0.014245056547,0.224537447095,1.540389879141,7.475000000000
-0.014083434828,0.224563062191,1.540390530865,7.500000000000
-0.013953340240,0.224587991834,1.540373298589,7.525000000000
-0.013813274913,0.224612191319,1.540365784627,7.550000000000
-0.013702787459,0.224636003375,1.540323925272,7.575000000000
-0.013580837287,0.224658519030,1.540312656146,7.600000000000
-0.013486834243,0.224680811167,1.540328454938,7.625000000000
-0.013380109333,0.224702060223,1.540362805775,7.650000000000
-0.013300236315,0.224722653627,1.540337044917,7.675000000000
-0.013206042349,0.224741861224,1.540350336034,7.700000000000
-0.013136561960,0.224760457873,1.540362504262,7.725000000000
-0.013051316142,0.224777609110,1.540373423182,7.750000000000
-0.012990200892,0.224794268608,1.540392025728,7.775000000000
-0.012913415208,0.224809899926,1.540391191649,7.800000000000
-0.012859041803,0.224824145436,1.540411460547,7.825000000000
-0.012787647545,0.224837452173,1.540410985740,7.850000000000
-0.012737952173,0.224850267172,1.540438535726,7.875000000000
-0.012770951726,0.224795952439,1.513900849221,7.900000000000
-0.012991632335,0.224612131715,1.467267347539,7.925000000000
