EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.637148,-0.233851,1.45786,-0.63802,-0.232342,1.45632,-0.00215203,0.0847228,-0.0649392,5.73964,0.0002,-2.24911e-36,1.29749e-28,-3.1479e-36,0.0002,2.71158e-27,1.29764e-28,2.71175e-27,0.0002,59
-0.637336,-0.233507,1.4575,-0.63809,-0.232131,1.45608,-0.00234054,0.0850667,-0.0652961,5.70572,0.0002,-1.43943e-36,8.30395e-29,-2.01465e-36,0.0002,1.73541e-27,8.3049e-29,1.73552e-27,0.0002,59
-0.636719,-0.233494,1.45622,-0.634251,-0.233444,1.45109,-0.00172356,0.0850792,-0.0665783,5.25332,0.0002,-9.21235e-37,5.31453e-29,-1.28938e-36,0.0002,1.11066e-27,5.31514e-29,1.11073e-27,0.0002,59
-0.636225,-0.233469,1.45518,-0.634248,-0.233367,1.451,-0.00122929,0.0851047,-0.0676229,5.25332,0.0002,-5.89591e-37,3.4013e-29,-8.25203e-37,0.0002,7.10823e-28,3.40169e-29,7.1087e-28,0.0002,59
-0.635834,-0.233428,1.45432,-0.634267,-0.233264,1.45092,-0.000831902,0.0851335,-0.068465,5.27461,0.0002,-3.77338e-37,2.17683e-29,-5.2813e-37,0.0002,4.54927e-28,2.17708e-29,4.54957e-28,0.0002,59
-0.635523,-0.233379,1.45363,-0.63428,-0.233185,1.45084,-0.000521259,0.0851821,-0.0691623,5.27461,0.0002,-2.41496e-37,1.39317e-29,-3.38003e-37,0.0002,2.91153e-28,1.39333e-29,2.91172e-28,0.0002,59
-0.635278,-0.233324,1.45304,-0.634299,-0.233103,1.45071,-0.000248848,0.0852113,-0.0697266,5.26226,0.0002,-1.54558e-37,8.9163e-30,-2.16322e-37,0.0002,1.86338e-28,8.91732e-30,1.8635e-28,0.0002,59
-0.635085,-0.233264,1.45255,-0.634312,-0.233023,1.45058,-5.55227e-05,0.0852715,-0.0702197,5.25751,0.0002,-9.89169e-38,5.70643e-30,-1.38446e-37,0.0002,1.19256e-28,5.70708e-30,1.19264e-28,0.0002,59
-0.63523,-0.233623,1.45333,-0.635812,-0.235059,1.45645,-0.000163495,0.0848685,-0.0694003,5.69973,0.0002,-6.33068e-38,3.65212e-30,-8.86055e-38,0.0002,7.63241e-29,3.65253e-30,7.63291e-29,0.0002,63
-0.63533,-0.233949,1.454,-0.635727,-0.235255,1.45666,-0.000262906,0.0845421,-0.0687334,5.6783,0.0002,-4.05164e-38,2.33735e-30,-5.67075e-38,0.0002,4.88474e-29,2.33762e-30,4.88506e-29,0.0002,63
